Customer_ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Latitude,Longitude,Population,Quarter,Referred_a_friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Score,CLTV,Churn_Category,Churn_Reason
2135-DQWAQ,Female,37,No,No,No,No,0,United States,California,Santa Barbara,93111,34.46019745,-119.8026047,16477,3,No,0,5,Offer E,Yes,45.74000168,No,Fiber Optic,30,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.30000305,420.4500122,0,10,228.6999969,659.1500244,4,Stayed,No,67,2689,Others,Others
2135-RXIHG,Male,63,No,No,No,No,0,United States,California,Carson,90745,33.82229614,-118.2641068,55486,3,No,0,1,Offer E,Yes,14.11999989,No,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65000153,45.65000153,0,0,14.11999989,59.77000046,1,Churned,Yes,73,2600,Competitor,Competitor had better devices
2137-DQMEV,Male,39,No,No,Yes,Yes,2,United States,California,Tustin,92780,33.7358017,-117.8188019,55062,3,Yes,1,68,Offer A,No,0,No,DSL,19,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,44.79999924,2983.649902,0,0,0,2983.649902,3,Stayed,No,68,4112,Others,Others
2138-VFAPZ,Female,40,No,No,Yes,Yes,1,United States,California,San Francisco,94130,37.82089233,-122.3697281,1458,3,Yes,8,14,Offer D,Yes,15.32999992,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.70000076,263.6499939,0,0,214.6199951,478.269989,4,Stayed,No,68,2966,Others,Others
2139-FQHLM,Male,49,No,No,No,No,0,United States,California,Corona,92879,33.89382172,-117.5314484,44875,3,No,0,19,Offer D,Yes,9.550000191,No,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.94999695,1682.400024,29.63999939,0,181.4499969,1834.209961,5,Stayed,No,35,3402,Others,Others
2141-RRYGO,Female,51,No,No,No,No,0,United States,California,Camino,95709,38.74831772,-120.6755142,4829,3,No,0,4,Offer E,Yes,10.64000034,No,DSL,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65000153,261.25,0,0,42.56000137,303.8099976,3,Churned,Yes,76,5274,Other,Poor expertise of online support
2143-LJULT,Female,55,No,No,Yes,No,0,United States,California,Fresno,93650,36.84165573,-119.7971115,3258,3,Yes,1,67,None,Yes,35.34000015,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.25,1733.150024,0,0,2367.780029,4100.930176,5,Stayed,No,32,5887,Others,Others
2144-BFDSO,Female,70,No,Yes,Yes,No,0,United States,California,Ranchita,92066,33.21525192,-116.5363312,339,3,Yes,1,50,Offer B,Yes,9.180000305,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,108.75,5431.899902,0,0,459,5890.899902,3,Stayed,No,54,5211,Others,Others
2144-ESWKO,Male,47,No,No,No,No,0,United States,California,San Pedro,90732,33.74411774,-118.3144836,21279,3,No,0,43,None,No,0,No,Cable,4,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,35.20000076,1463.699951,0,0,0,1463.699951,3,Stayed,No,70,5268,Others,Others
2146-EGVDT,Male,33,No,No,Yes,No,0,United States,California,Chatsworth,91311,34.29414368,-118.6038818,35325,3,Yes,3,59,Offer B,Yes,25.56999969,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.29999924,1192.699951,0,0,1508.630005,2701.330078,3,Stayed,No,28,4149,Others,Others
2150-OEGBV,Male,31,No,No,No,No,0,United States,California,Oakland,94612,37.80901337,-122.2697372,11702,3,No,0,27,None,Yes,33.40000153,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.10000038,562.5999756,0,0,901.7999878,1464.400024,5,Stayed,No,28,3428,Others,Others
2150-UWTFY,Female,21,Yes,No,Yes,Yes,3,United States,California,San Mateo,94402,37.556633,-122.3177261,23393,3,Yes,1,22,Offer D,Yes,42.97999954,No,DSL,30,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15000153,1422.050049,0,80,945.5599976,2447.610107,1,Churned,Yes,87,4626,Dissatisfaction,Service dissatisfaction
2150-WLKUW,Female,27,Yes,No,Yes,No,0,United States,California,Banning,92220,33.93629837,-116.8495789,25859,3,Yes,4,40,Offer B,Yes,42.09999847,Yes,DSL,52,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,63.90000153,2635,0,0,1684,4319,3,Stayed,No,41,2654,Others,Others
2153-MREFK,Female,55,No,No,Yes,No,0,United States,California,Fawnskin,92333,34.27484512,-116.9375839,414,3,Yes,1,37,None,Yes,30.15999985,Yes,Fiber Optic,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.19999695,3754.600098,0,0,1115.920044,4870.52002,1,Churned,Yes,79,3599,Attitude,Attitude of support person
2154-KVJFF,Female,42,No,No,No,No,0,United States,California,Stevinson,95374,37.31680679,-120.855751,1960,3,No,0,15,Offer D,Yes,42.83000183,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,1111.849976,0,0,642.4500122,1754.300049,3,Churned,Yes,65,2813,Dissatisfaction,Limited range of services
2155-AMQRX,Female,37,No,No,No,No,0,United States,California,Norwalk,90650,33.9059639,-118.0826263,103214,3,No,0,28,None,Yes,3.25,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.90000153,1505.150024,0,0,91,1596.150024,3,Stayed,No,26,2885,Others,Others
2157-MXBJS,Male,20,Yes,No,Yes,No,0,United States,California,Calistoga,94515,38.6296196,-122.5932159,7384,3,Yes,1,13,Offer D,Yes,41.22000122,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.30000305,989.4500122,0,0,535.8599854,1525.310059,3,Churned,Yes,89,4800,Dissatisfaction,Network reliability
2159-TURXX,Male,26,Yes,No,No,No,0,United States,California,Weaverville,96093,40.75939941,-122.9393387,3749,3,No,0,5,None,Yes,22.15999985,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.04999924,95.55000305,0,0,110.8000031,206.3500061,4,Stayed,No,51,2483,Others,Others
2160-GPFXD,Male,25,Yes,No,Yes,Yes,2,United States,California,Davis,95618,38.54400253,-121.6855621,648,3,Yes,1,54,Offer B,Yes,24.59000015,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,65.65000153,3566.699951,0,0,1327.859985,4894.560059,3,Stayed,No,49,5725,Others,Others
2162-FRZAA,Male,45,No,No,Yes,Yes,2,United States,California,Fort Irwin,92310,35.34923935,-116.7702789,9465,3,Yes,7,63,Offer B,No,0,No,DSL,16,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,39.34999847,2395.050049,0,0,0,2395.050049,5,Stayed,No,24,5374,Others,Others
2164-SOQXL,Female,31,No,No,Yes,Yes,2,United States,California,Los Angeles,90043,33.98854446,-118.3340836,44764,3,Yes,10,20,None,Yes,14.78999996,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.04999924,406.0499878,0,0,295.7999878,701.8499756,3,Stayed,No,43,2698,Others,Others
2165-VOEGB,Female,23,Yes,No,No,No,0,United States,California,Burbank,91501,34.18833923,-118.3009415,18112,3,No,0,46,None,Yes,43.04000092,No,Fiber Optic,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1999969,4822.850098,0,0,1979.839966,6802.689941,2,Churned,Yes,91,3322,Other,Don't know
2167-FQSTQ,Female,20,Yes,No,Yes,No,0,United States,California,Hayward,94541,37.6740036,-122.0767975,60274,3,Yes,8,72,None,Yes,37.45000076,Yes,DSL,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,92.40000153,6786.100098,0,150,2696.399902,9632.5,3,Stayed,No,59,5527,Others,Others
2169-RRLFW,Female,48,No,No,Yes,No,0,United States,California,Capay,95607,38.68165207,-122.1305695,262,3,Yes,3,71,None,Yes,11.18000031,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.60000038,1888.25,0,0,793.7800293,2682.030029,5,Stayed,No,68,5063,Others,Others
2171-UDMFD,Male,22,Yes,No,Yes,Yes,3,United States,California,Chowchilla,93610,37.10094833,-120.270134,19391,3,Yes,5,32,Offer C,Yes,35.04999924,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45000076,674.5499878,0,0,1121.599976,1796.150024,4,Stayed,No,42,4363,Others,Others
2172-EJXVF,Female,65,No,Yes,No,No,0,United States,California,Los Angeles,90047,33.95814896,-118.3084412,47107,3,No,0,71,None,Yes,25.61000061,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.9000015,7521.950195,6.650000095,100,1818.310059,9433.610352,3,Stayed,No,60,5479,Others,Others
2176-LVPNX,Female,69,No,Yes,No,No,0,United States,California,San Jose,95113,37.33385086,-121.8911438,561,3,No,0,71,Offer A,Yes,37.38999939,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,89.84999847,6293.450195,0,140,2654.689941,9088.139648,3,Stayed,No,33,4994,Others,Others
2176-OSJUV,Male,29,Yes,No,Yes,No,0,United States,California,Anaheim,92801,33.84498215,-117.9521484,60553,3,Yes,2,71,Offer A,Yes,40.63000107,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,65.15000153,4681.75,4.699999809,0,2884.72998,7561.779785,3,Stayed,No,69,4384,Others,Others
2178-PMGCJ,Male,22,Yes,No,No,No,0,United States,California,Long Beach,90802,33.75252533,-118.2107391,38427,3,No,0,22,Offer D,Yes,15.77000046,No,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.69999695,1490.400024,0,0,346.9400024,1837.339966,3,Stayed,No,32,4838,Others,Others
2180-DXNEG,Female,46,No,No,No,No,0,United States,California,Harbor City,90710,33.79826736,-118.3002396,24660,3,No,0,12,None,Yes,25.54000092,No,Fiber Optic,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96,1062.099976,0,0,306.480011,1368.579956,1,Churned,Yes,89,5239,Dissatisfaction,Product dissatisfaction
2181-TIDSV,Male,47,No,No,Yes,Yes,3,United States,California,Glen Ellen,95442,38.3687439,-122.522644,4101,3,Yes,4,68,Offer A,Yes,19.75,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.95000076,1303.25,0,0,1343,2646.25,3,Stayed,No,70,6492,Others,Others
2186-QZEYA,Female,68,No,Yes,No,No,0,United States,California,San Leandro,94579,37.68726349,-122.15728,19815,3,No,0,29,Offer C,Yes,8.880000114,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,58.54999924,1718.949951,33.09999847,0,257.519989,1943.369995,3,Stayed,No,30,2044,Others,Others
2187-LZGPL,Female,36,No,No,No,No,0,United States,California,Walnut Creek,94596,37.90066147,-122.0527802,40917,3,No,0,7,None,No,0,No,DSL,19,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.09999847,293.2999878,0,0,0,293.2999878,2,Churned,Yes,68,4414,Attitude,Attitude of service provider
2187-PKZAY,Male,23,Yes,No,No,No,0,United States,California,Stevinson,95374,37.31680679,-120.855751,1960,3,No,0,12,None,Yes,40.06000137,No,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.94999695,1043.400024,0,0,480.7200012,1524.119995,5,Stayed,No,71,2968,Others,Others
2188-SXWVT,Female,31,No,No,No,No,0,United States,California,Chilcoot,96105,39.87295914,-120.1988754,650,3,No,0,34,Offer C,Yes,43.16999817,No,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,55,1885.150024,0,0,1467.780029,3352.929932,4,Stayed,No,46,4027,Others,Others
2189-UXTKY,Female,27,Yes,No,Yes,No,0,United States,California,La Quinta,92253,33.69553375,-116.3105698,23971,3,Yes,1,22,None,Yes,13.10999966,Yes,DSL,51,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.19999695,1742.75,0,0,288.4200134,2031.170044,1,Churned,Yes,91,3410,Dissatisfaction,Product dissatisfaction
2189-WWOEW,Female,37,No,No,No,No,0,United States,California,Keene,93531,35.21498108,-118.5904922,1436,3,No,0,15,None,Yes,24.62999916,No,Fiber Optic,13,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.90000153,1269.550049,0,0,369.4500122,1639,3,Churned,Yes,96,3579,Other,Don't know
2190-BCXEC,Female,61,No,No,Yes,No,0,United States,California,Death Valley,92328,36.27687836,-117.0333252,443,3,Yes,10,40,None,Yes,39.97000122,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.84999847,3126.850098,0,0,1598.800049,4725.649902,4,Stayed,No,45,5257,Others,Others
2190-PHBHR,Female,22,Yes,No,Yes,No,0,United States,California,Hume,93628,36.8075943,-118.9015427,93,3,Yes,5,72,Offer A,Yes,22.73999977,Yes,Fiber Optic,48,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,94.44999695,6921.700195,0,0,1637.280029,8558.980469,4,Stayed,No,43,5274,Others,Others
2192-CKRLV,Female,57,No,No,Yes,No,0,United States,California,Wilton,95693,38.39255905,-121.22509,5889,3,Yes,2,72,Offer A,No,0,No,DSL,15,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.20000076,3580.949951,0,0,0,3580.949951,3,Stayed,No,33,4700,Others,Others
2192-OZITF,Female,60,No,No,No,No,0,United States,California,San Leandro,94577,37.71719742,-122.1593399,41871,3,No,0,45,Offer B,Yes,44.29000092,Yes,DSL,15,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.55000305,3349.100098,0,0,1993.050049,5342.149902,3,Stayed,No,56,2280,Others,Others
2193-SFWQW,Male,47,No,No,Yes,Yes,1,United States,California,San Rafael,94903,38.01806641,-122.5460205,28403,3,Yes,9,72,None,Yes,24.07999992,No,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,111.9499969,8033.100098,0,0,1733.76001,9766.860352,3,Stayed,No,25,4004,Others,Others
2194-IIQOF,Female,38,No,No,Yes,No,0,United States,California,Sunnyvale,94087,37.35110092,-122.0373077,50070,3,Yes,7,71,Offer A,Yes,19.89999962,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.30000305,6388.649902,0,0,1412.900024,7801.549805,3,Stayed,No,30,4658,Others,Others
2195-VVRJF,Male,74,No,Yes,Yes,No,0,United States,California,Los Angeles,90018,34.02873611,-118.3172379,47143,3,Yes,6,18,None,Yes,5.730000019,No,DSL,13,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,59.09999847,1011.049988,31.04999924,0,103.1399994,1083.140015,3,Stayed,No,30,2422,Others,Others
2195-ZRVAX,Female,40,No,No,Yes,No,0,United States,California,Rodeo,94572,38.02721786,-122.2346268,8506,3,Yes,1,47,None,Yes,44.25999832,No,Cable,23,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.30000305,4045.649902,0,0,2080.219971,6125.870117,2,Churned,Yes,90,3631,Other,Don't know
2197-OMWGI,Female,65,No,Yes,Yes,Yes,1,United States,California,Los Angeles,90014,34.04314423,-118.251976,3524,3,Yes,4,68,None,No,0,No,DSL,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53,3656.25,0,0,0,3656.25,4,Stayed,No,31,5583,Others,Others
2200-DSAAL,Female,52,No,No,No,No,0,United States,California,Greenbrae,94904,37.94661713,-122.5635681,12010,3,No,0,68,None,Yes,20.29999924,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.65000153,5330.200195,0,90,1380.400024,6800.600098,3,Stayed,No,70,5914,Others,Others
2202-CUYXZ,Male,25,Yes,No,No,No,0,United States,California,Dublin,94568,37.71392441,-121.9284286,29636,3,No,0,1,None,Yes,36.06999969,No,Fiber Optic,41,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.84999847,84.84999847,0,0,36.06999969,120.9199982,1,Churned,Yes,77,3086,Competitor,Competitor had better devices
2202-OUTMO,Female,59,No,No,Yes,No,0,United States,California,Caruthers,93609,36.52759933,-119.8659973,5446,3,Yes,5,34,None,Yes,12.30000019,Yes,DSL,26,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.84999847,2003.599976,0,0,418.2000122,2421.800049,4,Stayed,No,73,3012,Others,Others
2203-GHNWN,Female,24,Yes,No,Yes,No,0,United States,California,Julian,92036,32.98067856,-116.2628555,3577,3,Yes,2,24,None,Yes,44.93000031,Yes,Fiber Optic,82,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,79.65000153,1928.699951,0,0,1078.319946,3007.02002,4,Stayed,No,72,3816,Others,Others
2205-LPVGL,Male,71,No,Yes,Yes,Yes,1,United States,California,Colusa,95932,39.27309418,-122.050766,7503,3,Yes,1,58,Offer B,Yes,18.43000031,Yes,Fiber Optic,10,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,89.84999847,5125.75,0,130,1068.939941,6324.689941,3,Stayed,No,58,5035,Others,Others
2205-YMZZJ,Male,75,No,Yes,No,No,0,United States,California,Clovis,93612,36.81454086,-119.7118683,33856,3,No,0,7,None,Yes,39.50999832,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.80000305,546.9500122,0,0,276.5700073,823.5200195,3,Churned,Yes,70,2015,Competitor,Competitor made better offer
2207-NHRJK,Male,58,No,No,No,No,0,United States,California,Carmel,93923,36.46060944,-121.8525085,13121,3,No,0,1,Offer E,Yes,1.279999971,No,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.79999924,50.79999924,0,0,1.279999971,52.08000183,1,Churned,Yes,85,3718,Competitor,Competitor had better devices
2207-OBZNX,Male,56,No,No,No,No,0,United States,California,Aguanga,92536,33.48224258,-116.8271713,2433,3,No,0,7,None,Yes,34.49000168,No,Cable,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,51,354.0499878,0,0,241.4299927,595.4799805,1,Churned,Yes,90,3736,Attitude,Attitude of service provider
2207-QPJED,Female,66,No,Yes,Yes,No,0,United States,California,Somes Bar,95568,41.44460678,-123.4718933,202,3,Yes,8,37,None,Yes,15.60000038,No,Fiber Optic,19,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,90,3371.75,0,0,577.2000122,3948.949951,4,Stayed,No,62,4048,Others,Others
2207-RYYRL,Male,34,No,No,Yes,Yes,1,United States,California,Grass Valley,95945,39.19453812,-120.9880676,23990,3,Yes,6,52,Offer B,Yes,29.54999924,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.54999924,1331.050049,0,0,1536.599976,2867.649902,3,Stayed,No,28,5535,Others,Others
2208-MPXIO,Female,42,No,No,Yes,Yes,2,United States,California,Escondido,92029,33.07983398,-117.1342773,17944,3,Yes,9,45,None,Yes,21.72999954,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,886.4000244,0,0,977.8499756,1864.25,4,Stayed,No,71,5169,Others,Others
2208-NKVVH,Male,60,No,No,Yes,Yes,2,United States,California,Costa Mesa,92626,33.67859268,-117.9054718,48207,3,Yes,4,43,None,Yes,2.809999943,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.25,1077.949951,0,0,120.8300018,1198.780029,4,Stayed,No,51,4432,Others,Others
2208-NQBCT,Female,23,Yes,No,Yes,Yes,3,United States,California,San Jose,95138,37.24606323,-121.7494965,14792,3,Yes,10,26,None,Yes,42.95000076,No,Fiber Optic,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.94999695,2070.050049,0,0,1116.699951,3186.75,3,Stayed,No,72,2817,Others,Others
2208-UGTGR,Male,62,No,No,No,No,0,United States,California,Sultana,93666,36.54535294,-119.3385315,306,3,No,0,56,Offer B,Yes,10.98999977,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.59999847,5581.049805,0,0,615.4400024,6196.490234,3,Stayed,No,58,5601,Others,Others
2211-RMNHO,Female,36,No,No,Yes,Yes,2,United States,California,Rio Nido,95471,38.52232742,-122.9793167,298,3,Yes,1,68,None,Yes,25.15999985,Yes,Cable,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.30000305,5560,0,0,1710.880005,7270.879883,4,Stayed,No,43,4732,Others,Others
2212-LYASK,Male,25,Yes,No,Yes,No,0,United States,California,Brea,92823,33.92414474,-117.793869,1408,3,Yes,3,27,None,No,0,No,DSL,27,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,45.84999847,1246.400024,0,30,0,1276.400024,4,Stayed,No,49,2068,Others,Others
2215-ZAFGX,Male,35,No,No,No,No,0,United States,California,La Mesa,91942,32.78250122,-117.0161133,24005,3,No,0,9,Offer E,Yes,11.5,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5,791.7000122,0,0,103.5,895.2000122,5,Stayed,No,69,4867,Others,Others
2219-MVUSO,Male,59,No,No,No,No,0,United States,California,Los Angeles,90028,34.09986877,-118.3268433,30568,3,No,0,8,None,Yes,35.52999878,No,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15000153,438.3999939,0,0,284.2399902,722.6400146,2,Churned,Yes,91,3721,Other,Don't know
2223-GDSHL,Male,41,No,No,Yes,Yes,1,United States,California,Fountain Valley,92708,33.71203613,-117.9501114,54548,3,Yes,5,71,Offer A,Yes,26.37999916,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.0500031,8297.5,42.56999969,110,1872.97998,10237.91016,3,Stayed,No,62,6481,Others,Others
2223-KAGMX,Female,47,No,No,No,No,0,United States,California,Santa Rosa,95409,38.46889114,-122.5805359,25718,3,No,0,15,Offer D,Yes,33.13999939,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.39999962,289.2999878,0,0,497.1000061,786.4000244,1,Churned,Yes,87,5379,Price,Long distance charges
2225-ZRGSG,Female,38,No,No,Yes,No,0,United States,California,Piru,93040,34.43284225,-118.7301025,1459,3,Yes,1,70,Offer A,Yes,5.480000019,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,93.90000153,6579.049805,0,0,383.6000061,6962.649902,1,Churned,Yes,95,6173,Price,Long distance charges
2226-ICFDO,Female,39,No,No,Yes,No,0,United States,California,Covelo,95428,39.83306885,-123.1787643,2296,3,Yes,9,72,None,Yes,10.86999989,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.90000153,6110.75,0,0,782.6400146,6893.390137,4,Stayed,No,72,6361,Others,Others
2227-JRSJX,Female,22,Yes,No,No,No,0,United States,California,Monterey Park,91754,34.05032349,-118.1470337,33280,3,No,0,21,Offer D,Yes,6.119999886,No,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15000153,1956.400024,0,0,128.5200043,2084.919922,3,Stayed,No,36,5324,Others,Others
2228-BZDEE,Female,45,No,No,No,No,0,United States,California,Pleasanton,94566,37.63336182,-121.8623962,36669,3,No,0,54,Offer B,Yes,26.25,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.10000038,1079.449951,0,0,1417.5,2496.949951,5,Stayed,No,57,5755,Others,Others
2229-DPMBI,Female,19,Yes,No,Yes,Yes,2,United States,California,Blairsden Graeagle,96103,39.78374863,-120.6610336,1839,3,Yes,10,8,None,Yes,13.21000004,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,162.1499939,0,0,105.6800003,267.8299866,5,Stayed,No,58,3598,Others,Others
2229-VWQJH,Female,34,No,No,No,No,0,United States,California,Homewood,96141,39.11701965,-120.212532,858,3,No,0,24,None,Yes,4.820000172,No,DSL,16,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.29999924,1233.25,0,0,115.6800003,1348.930054,5,Stayed,No,66,5394,Others,Others
2230-XTUWL,Female,20,Yes,No,Yes,Yes,2,United States,California,Madera,93637,36.9029541,-120.1942749,28434,3,Yes,3,48,Offer B,Yes,13.26000023,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.54999924,883.3499756,0,0,636.4799805,1519.829956,5,Stayed,No,68,5461,Others,Others
2232-DMLXU,Female,22,Yes,No,Yes,No,0,United States,California,Van Nuys,91411,34.17847061,-118.4594727,23646,3,No,0,1,None,Yes,35.59999847,No,DSL,58,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.20000076,55.20000076,0,0,35.59999847,90.80000305,2,Churned,Yes,81,3638,Dissatisfaction,Poor expertise of online support
2233-FAGXV,Female,41,No,No,Yes,Yes,3,United States,California,Salton City,92275,33.28155899,-115.9555435,799,3,Yes,6,5,None,Yes,6.699999809,Yes,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.29999924,132.25,0,0,33.5,165.75,5,Stayed,No,20,3181,Others,Others
